,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,unit_cell_formula,pretty_formula,is_hubbard,elements,nelements,e_above_hull,hubbards,is_compatible,spacegroup,task_ids,band_gap,density,total_magnetization,material_id,oxide_type,tags,elasticity
195,-94.34958086,-6.739255775714286,156.71365248478477,-1.5901727494614784,14,"{'Mn': 4.0, 'Cu': 2.0, 'O': 8.0}",Mn2CuO4,True,"['Cu', 'Mn', 'O']",3,0.13018723419642786,"{'Mn': 3.9, 'Cu': 0.0, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}","['mp-34563', 'mp-1407638', 'mp-1732276']",0.0,5.031401721216833,9.44620575,mp-34563,oxide,[],
196,-283.01988314,-6.738568646190476,406.1546761704925,-2.6567086169047616,42,"{'Al': 12.0, 'Cu': 6.0, 'O': 24.0}",Al2CuO4,False,"['Al', 'Cu', 'O']",3,0.06893810738095407,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3m1', 'number': 156, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'P 3 -2""'}","['mp-947222', 'mp-947838', 'mp-939845', 'mp-35970', 'mp-36998', 'mp-35851', 'mp-38904', 'mp-37388', 'mp-35936', 'mp-38466', 'mp-37997', 'mp-35743', 'mp-38710', 'mp-39110', 'mp-36574', 'mp-34728', 'mp-36208', 'mp-1045037', 'mp-1045086', 'mp-1045374', 'mvc-16141', 'mp-1358497']",0.0,4.452475069564431,0.1495536,mp-34728,oxide,[],
197,-67.8710557,-6.78710557,117.97912338815297,-2.43266353375,10,"{'La': 2.0, 'Cu': 2.0, 'O': 6.0}",LaCuO3,False,"['Cu', 'La', 'O']",3,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}","['mp-922220', 'mp-907610', 'mp-921966', 'mp-3474', 'mp-1414769', 'mp-1591206', 'mp-1702794']",0.0,7.050085630553842,0.001836,mp-3474,oxide,"['Lanthanum cuprate(III)', 'Lanthanum copper(III) oxide']",
198,-28.78570065,-4.797616775,78.83290124625067,-0.6495905054166661,6,"{'Cu': 4.0, 'O': 2.0}",Cu2O,False,"['Cu', 'O']",2,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pn-3m', 'number': 224, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'P 4n 2 3 -1n'}","['mp-704614', 'mp-669954', 'mp-716614', 'mp-715519', 'mp-717628', 'mp-660277', 'mp-656780', 'mp-361', 'mp-1077115', 'mp-1077478', 'mp-1440712', 'mp-1541175', 'mp-1540470', 'mp-1594958', 'mp-1588240', 'mp-1668827']",0.5126999999999997,6.028164790035252,0.01225915,mp-361,oxide,"['High pressure experimental phase', 'Dicopper oxide', 'Cuprite']","{'G_Reuss': 8.0, 'G_VRH': 8.0, 'G_Voigt': 8.0, 'G_Voigt_Reuss_Hill': 8.0, 'K_Reuss': 111.0, 'K_VRH': 111.0, 'K_Voigt': 111.0, 'K_Voigt_Reuss_Hill': 111.0, 'elastic_anisotropy': 0.05, 'elastic_tensor': [[124.0, 105.0, 105.0, 0.0, 0.0, 0.0], [105.0, 124.0, 105.0, 0.0, 0.0, 0.0], [105.0, 105.0, 124.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 8.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 8.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.0]], 'homogeneous_poisson': 0.46, 'poisson_ratio': 0.46, 'universal_anisotropy': 0.05, 'elastic_tensor_original': [[123.92729647609217, 105.03273496548212, 105.03273496548212, 0.0, 0.0, 0.0], [105.0403569038796, 123.93614795365409, 105.0403569038796, 0.0, 0.0, 0.0], [105.04062634169695, 105.04062634169695, 123.93738547475711, 0.0, 0.0, 0.0], [0.00012207351064130053, 3.7400172999775666e-05, 2.9439984245864715e-05, 7.677627910356348, 0.0, 0.0], [5.0266523451178415e-05, -2.1133369899971817e-05, 3.0193302061208786e-05, 0.0, 7.67833240787554, 0.0], [4.221998845426894e-05, 0.00010512326011600991, 2.595997732010844e-05, 0.0, 0.0, 7.677236762689555]], 'compliance_tensor': [[36.3, -16.6, -16.6, 0.0, -0.0, 0.0], [-16.6, 36.3, -16.6, -0.0, 0.0, -0.0], [-16.6, -16.6, 36.3, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 130.2, -0.0, 0.0], [-0.0, 0.0, -0.0, -0.0, 130.2, -0.0], [0.0, -0.0, 0.0, 0.0, -0.0, 130.2]], 'warnings': [], 'nsites': 6}"
199,-59.70593889,-7.46324236125,104.36778113261363,-2.7324906831249995,8,"{'Sc': 2.0, 'Cu': 2.0, 'O': 4.0}",ScCuO2,False,"['Sc', 'Cu', 'O']",3,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}","['mp-659356', 'mp-664788', 'mp-669190', 'mp-3642', 'mp-1142285', 'mp-1429186', 'mp-1596065', 'mp-1700958']",2.3793,4.470860999998972,5.795e-05,mp-3642,oxide,"['Delafossite-(Sc) 2H', 'Copper(I) scandium oxide', 'Copper(I) scandium dioxide']","{'G_Reuss': 36.0, 'G_VRH': 46.0, 'G_Voigt': 56.0, 'G_Voigt_Reuss_Hill': 46.0, 'K_Reuss': 131.0, 'K_VRH': 137.0, 'K_Voigt': 143.0, 'K_Voigt_Reuss_Hill': 137.0, 'elastic_anisotropy': 2.8, 'elastic_tensor': [[204.0, 67.0, 97.0, 0.0, 0.0, 0.0], [67.0, 204.0, 97.0, 0.0, 0.0, 0.0], [97.0, 97.0, 361.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 20.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 20.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 69.0]], 'homogeneous_poisson': 0.35, 'poisson_ratio': 0.35, 'universal_anisotropy': 2.8, 'elastic_tensor_original': [[206.6052856000825, 68.4885585026921, 98.10875490551703, 0.0, 0.0, 0.0], [65.08043386762556, 201.28879758080836, 94.0487866538532, 0.0, 0.0, 0.0], [98.08924835682208, 98.0892611767383, 361.1877854371825, 0.0, 0.0, 0.0], [0.024657093413877503, 0.02791698083656956, 0.02416212148412417, 20.50036455433453, 0.0, 0.0], [5.257282300504084e-05, 0.0005471714847351368, -0.009380286969720642, 0.0, 20.387142125072145, 0.0], [-0.008598147643797651, -0.012203801921312407, -0.0064941608509768165, 0.0, 0.0, 69.06638224354661]], 'compliance_tensor': [[5.9, -1.3, -1.2, -0.0, 0.0, -0.0], [-1.3, 5.9, -1.2, -0.0, -0.0, -0.0], [-1.2, -1.2, 3.4, 0.0, 0.0, 0.0], [-0.0, -0.0, 0.0, 48.9, -0.0, -0.0], [-0.0, -0.0, 0.0, -0.0, 48.9, -0.0], [-0.0, -0.0, 0.0, -0.0, -0.0, 14.5]], 'warnings': [], 'nsites': 8}"
200,-22.56552462,-5.641381155,54.31401905086751,-2.071376439791667,4,"{'Sr': 1.0, 'Cu': 1.0, 'O': 2.0}",SrCuO2,False,"['Sr', 'Cu', 'O']",3,0.014086931249999601,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/mmm', 'number': 123, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4 2'}","['mp-37514', 'mp-1141686', 'mp-1443464', 'mp-1613121', 'mp-1731754']",0.0,5.599885836861445,0.0004315,mp-37514,oxide,[],"{'G_Reuss': 60.0, 'G_VRH': 63.0, 'G_Voigt': 66.0, 'G_Voigt_Reuss_Hill': 63.0, 'K_Reuss': 106.0, 'K_VRH': 110.0, 'K_Voigt': 115.0, 'K_Voigt_Reuss_Hill': 110.0, 'elastic_anisotropy': 0.58, 'elastic_tensor': [[165.0, 41.0, 41.0, 0.0, 0.0, 0.0], [41.0, 235.0, 118.0, 0.0, 0.0, 0.0], [41.0, 118.0, 235.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 90.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 47.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 47.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 0.58, 'elastic_tensor_original': [[234.62378052802993, 118.25737457660192, 41.29916463061824, 0.0, 0.0, 0.0], [118.26045908974469, 234.62614596281335, 41.303899674702855, 0.0, 0.0, 0.0], [39.82159731332939, 39.82159731332939, 165.37850950492128, 0.0, 0.0, 0.0], [-0.00014711647295096258, -8.060322719812305e-05, 1.1433318279087907e-05, 47.00341986819075, 0.0, 0.0], [0.0004877693577294918, 0.0005549159359801785, 0.00018337975853422939, 0.0, 47.003558241341885, 0.0], [0.00012137315173959633, 0.0001996230346639028, 0.0003141461966521571, 0.0, 0.0, 90.43252717803267]], 'compliance_tensor': [[6.4, -0.7, -0.7, 0.0, 0.0, 0.0], [-0.7, 5.8, -2.8, -0.0, -0.0, 0.0], [-0.7, -2.8, 5.8, 0.0, 0.0, -0.0], [-0.0, -0.0, 0.0, 11.1, 0.0, -0.0], [0.0, -0.0, 0.0, 0.0, 21.3, -0.0], [0.0, 0.0, -0.0, -0.0, -0.0, 21.3]], 'warnings': [], 'nsites': 4}"
201,-258.67727922,-6.158982838571428,461.85097309246277,-1.5083453207142852,42,"{'Fe': 12.0, 'Cu': 6.0, 'O': 24.0}",Fe2CuO4,True,"['Cu', 'Fe', 'O']",3,0.12560855571427165,"{'Fe': 5.3, 'Cu': 0.0, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cm', 'number': 8, 'point_group': 'm', 'crystal_system': 'monoclinic', 'hall': 'C -2y'}","['mp-38090', 'mp-1332288', 'mp-1682382']",0.0,5.1608431548826905,10.854867066666666,mp-38090,oxide,[],
202,-78.14971631,-5.5821225935714285,142.83135637638765,-1.0749077171428567,14,"{'Co': 4.0, 'Cu': 2.0, 'O': 8.0}",Co2CuO4,True,"['Co', 'Cu', 'O']",3,0.1864769906428565,"{'Co': 3.32, 'Cu': 0.0, 'O': 0.0}",True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3m', 'number': 160, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'R 3 -2""'}","['mp-938248', 'mp-690577', 'mp-948602', 'mp-949164', 'mp-39091', 'mp-1385765', 'mp-1659959', 'mp-1743887']",0.0,5.706210261772517,0.0356934,mp-39091,oxide,[],
203,-38.50290339,-4.81286292375,145.0196998454119,-1.387628785125,8,"{'K': 2.0, 'Cu': 2.0, 'O': 4.0}",KCuO2,False,"['K', 'Cu', 'O']",3,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}","['mp-688304', 'mp-670242', 'mp-707554', 'mp-3982', 'mp-1141920', 'mp-1434757', 'mp-1591415', 'mp-1698526']",0.8873,3.083444909022186,1.72e-05,mp-3982,oxide,"['Potassium copper(III) oxide', 'Potassium copper oxide', 'Potassium cuprate(III)']","{'G_Reuss': 14.0, 'G_VRH': 19.0, 'G_Voigt': 24.0, 'G_Voigt_Reuss_Hill': 19.0, 'K_Reuss': 26.0, 'K_VRH': 36.0, 'K_Voigt': 46.0, 'K_Voigt_Reuss_Hill': 36.0, 'elastic_anisotropy': 3.99, 'elastic_tensor': [[179.0, 26.0, 15.0, 0.0, 0.0, 0.0], [26.0, 82.0, 21.0, 0.0, 0.0, 0.0], [15.0, 21.0, 27.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 13.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 9.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 3.99, 'elastic_tensor_original': [[179.34748815944423, 8.46962613919085, 1.0503370444888827, 0.0, 0.0, 0.0], [42.63284918465462, 82.09546574152066, 18.06101812708626, 0.0, 0.0, 0.0], [28.0929140829909, 24.23344328202946, 27.290432510393305, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 12.533576925012264, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 9.076388487991672, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 20.565827150280924]], 'compliance_tensor': [[5.9, -1.3, -2.2, 0.0, 0.0, 0.0], [-1.3, 15.5, -11.3, -0.0, 0.0, 0.0], [-2.2, -11.3, 46.6, -0.0, 0.0, 0.0], [0.0, -0.0, -0.0, 79.8, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 110.2, -0.0], [0.0, 0.0, 0.0, 0.0, -0.0, 48.6]], 'warnings': [], 'nsites': 8}"
204,-51.48091453,-7.354416361428571,97.48994808732121,-2.980394223571428,7,"{'Nd': 2.0, 'Cu': 1.0, 'O': 4.0}",Nd2CuO4,False,"['Nd', 'Cu', 'O']",3,0.0009392833333334849,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}","['mp-670050', 'mp-660368', 'mp-688505', 'mp-4158', 'mp-1078016', 'mp-1173374', 'mp-1440751', 'mp-1590518', 'mp-1588086', 'mp-1668619']",0.0,7.086167303782593,0.0084899,mp-4158,oxide,"['High pressure experimental phase', 'Dineodymium cuprate', 'Dineodymium copper oxide', 'Dineodymium copper tetraoxide']","{'G_Reuss': 51.0, 'G_VRH': 58.0, 'G_Voigt': 65.0, 'G_Voigt_Reuss_Hill': 58.0, 'K_Reuss': 128.0, 'K_VRH': 130.0, 'K_Voigt': 132.0, 'K_Voigt_Reuss_Hill': 130.0, 'elastic_anisotropy': 1.34, 'elastic_tensor': [[235.0, 135.0, 58.0, 0.0, 0.0, 0.0], [135.0, 235.0, 58.0, 0.0, 0.0, 0.0], [58.0, 58.0, 217.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 35.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 35.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 109.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 1.34, 'elastic_tensor_original': [[235.13825400267282, 135.13898566195388, 59.71719335373373, 9.60018531764217e-06, 0.0, 0.0], [135.13898566195235, 235.13825400267282, 59.71719335373373, 0.0, 7.236216293604546e-08, 0.0], [55.37648148435565, 55.37648148435565, 216.98569067706381, 3.500043717575018e-05, 3.500043717575018e-05, 0.0], [0.0, 5.650690148971862e-06, 0.0, 34.88670331948939, -1.398018994836252e-07, 2.825345451858816e-06], [5.650690147009235e-06, 0.0, 0.0, 1.3980189942232663e-07, 34.88670331948939, 2.8253445663703126e-06], [1.092447109131951, -1.0924471091318138, 0.0, -9.999949273639761e-08, 1.216162184069236e-07, 109.23869544369839]], 'compliance_tensor': [[6.5, -3.5, -0.8, 0.0, -0.0, 0.0], [-3.5, 6.5, -0.8, -0.0, 0.0, 0.0], [-0.8, -0.8, 5.0, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 28.7, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 28.7, -0.0], [0.0, 0.0, 0.0, -0.0, -0.0, 9.2]], 'warnings': ['Contains a rare earth element'], 'nsites': 7}"
205,-51.71662032,-7.388088617142857,93.8732216032902,-3.0284838316666662,7,"{'Sm': 2.0, 'Cu': 1.0, 'O': 4.0}",Sm2CuO4,False,"['Sm', 'Cu', 'O']",3,0.008422123035708218,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}","['mp-688388', 'mp-660482', 'mp-670158', 'mp-4210', 'mp-1412888', 'mp-1589420', 'mp-1702500']",0.0,7.575626216473968,0.0072496,mp-4210,oxide,"['Disamarium copper oxide', 'Disamarium copper tetraoxide', 'Samarium cuprate']","{'G_Reuss': 51.0, 'G_VRH': 59.0, 'G_Voigt': 68.0, 'G_Voigt_Reuss_Hill': 59.0, 'K_Reuss': 142.0, 'K_VRH': 145.0, 'K_Voigt': 147.0, 'K_Voigt_Reuss_Hill': 145.0, 'elastic_anisotropy': 1.71, 'elastic_tensor': [[259.0, 156.0, 66.0, 0.0, 0.0, 0.0], [156.0, 259.0, 66.0, 0.0, 0.0, 0.0], [66.0, 66.0, 233.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 33.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 33.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 118.0]], 'homogeneous_poisson': 0.32, 'poisson_ratio': 0.32, 'universal_anisotropy': 1.71, 'elastic_tensor_original': [[258.72758190397764, 155.7527684911282, 67.41864680096307, 5.599990331554958e-06, -5.599990331554958e-06, 0.0], [155.75276849112606, 258.7275819039741, 67.41864680096218, 5.5260427236598744e-06, -5.599990336068097e-06, 0.0], [64.38023219891537, 64.38023219891537, 232.80376318856023, 1.9199830667204736e-05, -1.9199830667204736e-05, 0.0], [0.0, 5.433363406227676e-06, 0.0, 32.923686904724654, 3.262313278969767e-08, -2.7166806220613938e-06], [-5.433363408659916e-06, 0.0, 0.0, -3.262313285772121e-08, 32.923686904724654, 2.7166818580214878e-06], [1.1788559554320353, -1.1788559554324303, 0.0, 9.365073453962831e-09, 0.0, 117.88021112036107]], 'compliance_tensor': [[6.2, -3.5, -0.8, -0.0, 0.0, 0.0], [-3.5, 6.2, -0.8, 0.0, -0.0, 0.0], [-0.8, -0.8, 4.7, 0.0, 0.0, 0.0], [-0.0, 0.0, 0.0, 30.4, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 30.4, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.5]], 'warnings': ['Contains a rare earth element'], 'nsites': 7}"
206,-209.37556369,-5.23438909225,595.1495623765578,-1.2384882910000001,40,"{'Cu': 8.0, 'Te': 8.0, 'O': 24.0}",CuTeO3,False,"['Cu', 'O', 'Te']",3,0.04462760700000867,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}","['mp-942904', 'mp-942471', 'mp-921022', 'mp-4320', 'mp-1370521']",0.001000000000000334,5.337929310609811,1.77625e-05,mp-4320,oxide,"['Copper tellurium oxide', 'Balyakinite']",
207,-19.33123055,-4.8328076375,48.34840451354356,-1.3571174843750002,4,"{'Na': 1.0, 'Cu': 1.0, 'O': 2.0}",NaCuO2,False,"['Na', 'Cu', 'O']",3,0.0076892987499945775,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}","['mp-923618', 'mp-908552', 'mp-922840', 'mp-4541', 'mp-1141684', 'mp-1439507', 'mp-1591435', 'mp-1672837']",0.6434,4.071101932162146,0.0041512,mp-4541,oxide,"['Sodium dioxocuprate(III)', 'Sodium copper(III) oxide']","{'G_Reuss': 22.0, 'G_VRH': 31.0, 'G_Voigt': 40.0, 'G_Voigt_Reuss_Hill': 31.0, 'K_Reuss': 51.0, 'K_VRH': 63.0, 'K_Voigt': 75.0, 'K_Voigt_Reuss_Hill': 63.0, 'elastic_anisotropy': 4.34, 'elastic_tensor': [[58.0, 22.0, 39.0, 0.0, -1.0, 0.0], [22.0, 273.0, 44.0, 0.0, 8.0, 0.0], [39.0, 44.0, 131.0, 0.0, 15.0, 0.0], [0.0, 0.0, 0.0, 44.0, 0.0, 3.0], [-1.0, 8.0, 15.0, 0.0, 25.0, 0.0], [0.0, 0.0, 0.0, 3.0, 0.0, 11.0]], 'homogeneous_poisson': 0.29, 'poisson_ratio': 0.29, 'universal_anisotropy': 4.34, 'elastic_tensor_original': [[273.19581974846864, 46.32916682363192, 18.328804625838654, -8.732886682226875, 0.0, 0.0], [43.698456493745624, 126.63335092482376, 30.219032736447048, -19.276685607939122, 0.0, 0.0], [23.538043492410118, 39.878427658270326, 70.1008391854387, -7.039281320947616, 0.0, 0.0], [-5.0123912408626685, -20.334217778823273, -7.463660490177113, 21.202392045217366, 0.0, 0.0], [0.004511410048608966, 0.004612160282057523, 0.005341360512616016, -0.00014465674195184806, 17.925360665234585, -13.892424283647742], [-0.00021391877313008077, -0.00012880592793504845, -1.7686565229995356e-05, -4.2859754190419525e-05, -14.100828937620294, 36.52890167490895]], 'compliance_tensor': [[22.2, -0.8, -7.0, 0.0, 5.3, 0.0], [-0.8, 3.9, -1.0, 0.0, -0.7, 0.0], [-7.0, -1.0, 10.8, 0.0, -6.5, 0.0], [0.0, 0.0, 0.0, 23.2, 0.0, -5.7], [5.3, -0.7, -6.5, 0.0, 44.2, 0.0], [0.0, 0.0, 0.0, -5.7, 0.0, 95.5]], 'warnings': [], 'nsites': 4}"
208,-29.84983495,-7.4624587375,52.18432989310455,-2.731707059375,4,"{'Sc': 1.0, 'Cu': 1.0, 'O': 2.0}",ScCuO2,False,"['Sc', 'Cu', 'O']",3,0.000783623749999407,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}","['mp-657017', 'mp-661778', 'mp-655385', 'mp-4636', 'mp-1140522', 'mp-1439619', 'mp-1590138', 'mp-1687732']",2.3166999999999995,4.47082336094046,0.0015237,mp-4636,oxide,['Copper(I) scandium oxide'],"{'G_Reuss': 37.0, 'G_VRH': 46.0, 'G_Voigt': 56.0, 'G_Voigt_Reuss_Hill': 46.0, 'K_Reuss': 129.0, 'K_VRH': 135.0, 'K_Voigt': 142.0, 'K_Voigt_Reuss_Hill': 135.0, 'elastic_anisotropy': 2.76, 'elastic_tensor': [[202.0, 64.0, 96.0, -1.0, 0.0, 0.0], [64.0, 202.0, 96.0, 1.0, 0.0, 0.0], [96.0, 96.0, 361.0, 0.0, 0.0, 0.0], [-1.0, 1.0, 0.0, 21.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 21.0, -1.0], [0.0, 0.0, 0.0, 0.0, -1.0, 69.0]], 'homogeneous_poisson': 0.35, 'poisson_ratio': 0.35, 'universal_anisotropy': 2.76, 'elastic_tensor_original': [[201.83178666305102, 64.50695084100434, 94.07574693866027, -0.20513864976854998, 0.0, 0.0], [64.91409442786929, 201.72474743290923, 94.35063506386244, 0.1872672301512323, 0.0, 0.0], [98.0560457684021, 98.05605934793132, 361.02147875015055, 0.0, 0.0, 0.0], [1.2260151360929201, -0.381521838609712, 0.2660492811045898, 20.495528454727726, 0.0, 0.0], [0.0009461777512183012, 0.0015255255351238977, 0.000617378859668499, -4.863051474715342e-05, 20.8030580083204, 0.9225023745047225], [-0.0004089404302097033, 0.0037308420890851805, -0.001068101148739112, -0.0013181118435153997, 0.8745798673142668, 69.21412613547473]], 'compliance_tensor': [[6.0, -1.3, -1.2, 0.2, 0.0, -0.0], [-1.3, 6.0, -1.2, -0.2, -0.0, -0.0], [-1.2, -1.2, 3.4, 0.0, 0.0, 0.0], [0.2, -0.2, -0.0, 48.4, -0.0, -0.0], [0.0, -0.0, 0.0, -0.0, 48.4, 0.4], [-0.0, -0.0, 0.0, -0.0, 0.4, 14.5]], 'warnings': [], 'nsites': 4}"
209,-290.42457252,-8.067349236666667,427.90237579383097,-2.536703729722223,36,"{'Nb': 8.0, 'Cu': 4.0, 'O': 24.0}",Nb2CuO6,False,"['Cu', 'Nb', 'O']",3,0.04294071753967543,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}","['mp-683309', 'mp-703123', 'mp-713481', 'mp-4643', 'mp-541500', 'mp-1384232', 'mp-1619945', 'mp-1751178']",0.2908999999999997,5.360809076771303,0.97230185,mp-4643,oxide,"['Copper diniobate', 'Copper diniobium oxide']",
210,-23.13419932,-5.78354983,48.195975206564526,-2.1360497443749997,4,"{'Ca': 1.0, 'Cu': 1.0, 'O': 2.0}",CaCuO2,False,"['Ca', 'Cu', 'O']",3,0.015506121666667205,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/mmm', 'number': 123, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4 2'}","['mp-990138', 'mp-990171', 'mp-990181', 'mp-4826', 'mp-1140641', 'mp-1439582', 'mp-1588650', 'mp-1673419']",0.0,4.672733703518964,0.001719,mp-4826,oxide,"['Calcium copper oxide', 'Calcium copper dioxide', 'Calcium cuprate']","{'G_Reuss': 54.0, 'G_VRH': 63.0, 'G_Voigt': 72.0, 'G_Voigt_Reuss_Hill': 63.0, 'K_Reuss': 112.0, 'K_VRH': 121.0, 'K_Voigt': 129.0, 'K_Voigt_Reuss_Hill': 121.0, 'elastic_anisotropy': 1.88, 'elastic_tensor': [[177.0, 28.0, 28.0, 0.0, 0.0, 0.0], [28.0, 288.0, 150.0, 0.0, 0.0, 0.0], [28.0, 150.0, 288.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 111.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 34.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 34.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 1.88, 'elastic_tensor_original': [[288.2390908440898, 149.71958216677228, 27.238820929921204, 0.0, 0.0, 0.0], [149.7213341726774, 288.2418312407414, 27.242385476348094, 0.0, 0.0, 0.0], [28.893436218701112, 28.893436218701112, 176.89039993859333, 0.0, 0.0, 0.0], [-0.00019708393327235113, -0.00014928411484216715, -0.00024033735003159987, 33.675989641540184, 0.0, 0.0], [-4.571453045200189e-05, 5.769241003160384e-05, -7.127448777908945e-06, 0.0, 33.67632777776917, 0.0], [0.00021229582595547877, 0.00011493908648000132, 0.0003592056678330582, 0.0, 0.0, 111.19682947675763]], 'compliance_tensor': [[5.8, -0.4, -0.4, -0.0, 0.0, 0.0], [-0.4, 4.8, -2.4, -0.0, -0.0, -0.0], [-0.4, -2.4, 4.8, 0.0, 0.0, 0.0], [-0.0, -0.0, 0.0, 9.0, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 29.7, 0.0], [0.0, -0.0, 0.0, 0.0, 0.0, 29.7]], 'warnings': [], 'nsites': 4}"
